id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_tribe_name,taxon_genus_name,taxon_species_name
76843902,2021/05/02 6:11 PM CEST,2021-05-02,2021-05-02 16:11:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:43 UTC,2021-05-03 05:52:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843902,https://inaturalist-open-data.s3.amazonaws.com/photos/125677728/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7949777778,13.3931861111,1288,1288,,,false,,,Zwiebel-Zahnwurz,Cardamine bulbifera,Zwiebel-Zahnwurz,Plantae,124720,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Cardamineae,Cardamine,Cardamine bulbifera
76843904,2021/05/02 6:18 PM CEST,2021-05-02,2021-05-02 16:18:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:43 UTC,2021-05-03 06:26:16 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843904,https://inaturalist-open-data.s3.amazonaws.com/photos/125677785/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7946888889,13.3936888889,1414,1414,,,false,,,Zypressen-Wolfsmilch,Euphorbia cyparissias,Zypressen-Wolfsmilch,Plantae,55766,Tracheophyta,Magnoliopsida,Malpighiales,,Euphorbiaceae,Euphorbioideae,Euphorbieae,Euphorbia,Euphorbia cyparissias
76843905,2021/05/02 6:16 PM CEST,2021-05-02,2021-05-02 16:16:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:43 UTC,2021-05-03 05:56:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843905,https://inaturalist-open-data.s3.amazonaws.com/photos/125677740/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7947,13.3936611111,1414,1414,,,false,,,blue sedge,Carex flacca,Schlaffe Segge,Plantae,159951,Tracheophyta,Liliopsida,Poales,,Cyperaceae,Cyperoideae,Cariceae,Carex,Carex flacca
76843908,2021/05/02 6:20 PM CEST,2021-05-02,2021-05-02 16:20:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:44 UTC,2021-05-03 06:26:07 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843908,https://inaturalist-open-data.s3.amazonaws.com/photos/125677807/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7972305556,13.3860916667,128,128,,,false,,,Maiglöckchen,Convallaria majalis,Maiglöckchen,Plantae,48206,Tracheophyta,Liliopsida,Asparagales,,Asparagaceae,Nolinoideae,,Convallaria,Convallaria majalis
76843910,2021/05/02 6:22 PM CEST,2021-05-02,2021-05-02 16:22:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:44 UTC,2021-05-03 05:54:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843910,https://inaturalist-open-data.s3.amazonaws.com/photos/125677822/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7944972222,13.3942583333,1414,1414,,,false,,,Early Dog-violet,Viola reichenbachiana,Wald-Veilchen,Plantae,147293,Tracheophyta,Magnoliopsida,Malpighiales,,Violaceae,,,Viola,Viola reichenbachiana
76843911,2021/05/02 6:23 PM CEST,2021-05-02,2021-05-02 16:23:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:44 UTC,2021-05-03 05:52:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843911,https://inaturalist-open-data.s3.amazonaws.com/photos/125677837/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7962944444,13.3868111111,532,532,,,false,,,Mondviole,Lunaria rediviva,Mondviole,Plantae,120549,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Biscutelleae,Lunaria,Lunaria rediviva
76843914,2021/05/02 6:25 PM CEST,2021-05-02,2021-05-02 16:25:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:46 UTC,2021-05-03 06:26:03 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843914,https://inaturalist-open-data.s3.amazonaws.com/photos/125677857/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7958805556,13.385825,16,16,,,false,,,Gefleckte Taubnessel,Lamium maculatum,Gefleckte Taubnessel,Plantae,55828,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,Lamioideae,Lamieae,Lamium,Lamium maculatum
76843915,2021/05/02 6:24 PM CEST,2021-05-02,2021-05-02 16:24:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:46 UTC,2021-05-03 05:49:10 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843915,https://inaturalist-open-data.s3.amazonaws.com/photos/125677851/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7952638889,13.3906055556,732,732,,,false,,,Weiße Pestwurz,Petasites albus,Weiße Pestwurz,Plantae,55763,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,Asteroideae,Senecioneae,Petasites,Petasites albus
76843918,2021/05/02 6:25 PM CEST,2021-05-02,2021-05-02 16:25:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:46 UTC,2021-05-05 03:42:33 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843918,https://inaturalist-open-data.s3.amazonaws.com/photos/125677870/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.79585,13.3855416667,24,24,,,false,,,Wolliger Hahnenfuß,Ranunculus lanuginosus,Wolliger Hahnenfuß,Plantae,145537,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Ranunculeae,Ranunculus,Ranunculus lanuginosus
76843923,2021/05/02 6:25 PM CEST,2021-05-02,2021-05-02 16:25:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:47 UTC,2021-05-03 05:27:26 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843923,https://inaturalist-open-data.s3.amazonaws.com/photos/125677919/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7959055556,13.3856305556,65,65,,open,false,,,Weinbergschnecke,Helix pomatia,Weinbergschnecke,Mollusca,61523,Mollusca,Gastropoda,Stylommatophora,Helicoidea,Helicidae,Helicinae,Helicini,Helix,Helix pomatia
76843924,2021/05/02 6:28 PM CEST,2021-05-02,2021-05-02 16:28:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:47 UTC,2021-05-03 13:40:49 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843924,https://inaturalist-open-data.s3.amazonaws.com/photos/125677943/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7950333333,13.3867166667,387,387,,open,false,,,Geflecktes Lungenkraut,Pulmonaria officinalis,Geflecktes Lungenkraut,Plantae,167599,Tracheophyta,Magnoliopsida,Boraginales,,Boraginaceae,Boraginoideae,Boragineae,Pulmonaria,Pulmonaria officinalis
76843925,2021/05/02 6:29 PM CEST,2021-05-02,2021-05-02 16:29:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:47 UTC,2021-05-03 05:54:06 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843925,https://inaturalist-open-data.s3.amazonaws.com/photos/125677972/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.794875,13.3866361111,24,24,,,false,,,Fingered Sedge,Carex digitata,Finger-Segge,Plantae,437967,Tracheophyta,Liliopsida,Poales,,Cyperaceae,Cyperoideae,Cariceae,Carex,Carex digitata
76843928,2021/05/02 6:29 PM CEST,2021-05-02,2021-05-02 16:29:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:48 UTC,2021-05-03 05:52:34 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843928,https://inaturalist-open-data.s3.amazonaws.com/photos/125677996/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7948611111,13.3866611111,24,24,,,false,,,Hart's-tongue fern,Asplenium scolopendrium,Hirschzungenfarn,Plantae,129105,Tracheophyta,Polypodiopsida,Polypodiales,,Aspleniaceae,,,Asplenium,Asplenium scolopendrium
76843929,2021/05/02 6:30 PM CEST,2021-05-02,2021-05-02 16:30:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:48 UTC,2021-05-03 07:51:20 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843929,https://inaturalist-open-data.s3.amazonaws.com/photos/125678017/medium.jpeg,,"",,3,0,false,,"Salzburg-Umgebung, Österreich",47.7943027778,13.3876805556,64,64,,open,false,,,Feuersalamander,Salamandra salamandra,Feuersalamander,Amphibia,27726,Chordata,Amphibia,Caudata,,Salamandridae,Salamandrinae,,Salamandra,Salamandra salamandra
76843930,2021/05/02 6:32 PM CEST,2021-05-02,2021-05-02 16:32:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:48 UTC,2021-05-03 05:55:31 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843930,https://inaturalist-open-data.s3.amazonaws.com/photos/125678021/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.794475,13.3918444444,1414,1414,,,false,,,Hvitveis,Anemonoides nemorosa,Buschwindröschen,Plantae,950603,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Anemoneae,Anemonoides,Anemonoides nemorosa
76843938,2021/05/02 6:33 PM CEST,2021-05-02,2021-05-02 16:33:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:49 UTC,2021-05-03 07:52:35 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843938,https://inaturalist-open-data.s3.amazonaws.com/photos/125678059/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7936388889,13.3885361111,410,410,,,false,,,Liverleaf,Hepatica nobilis,Leberblümchen,Plantae,639660,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Anemoneae,Hepatica,Hepatica nobilis
76843939,2021/05/02 6:33 PM CEST,2021-05-02,2021-05-02 16:33:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:49 UTC,2021-05-03 07:52:39 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843939,https://inaturalist-open-data.s3.amazonaws.com/photos/125678051/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7935333333,13.3884944444,206,206,,,false,,,wood-sorrel,Oxalis acetosella,Wald-Sauerklee,Plantae,69624,Tracheophyta,Magnoliopsida,Oxalidales,,Oxalidaceae,,,Oxalis,Oxalis acetosella
76843940,2021/05/02 6:34 PM CEST,2021-05-02,2021-05-02 16:34:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:49 UTC,2021-05-03 05:56:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843940,https://inaturalist-open-data.s3.amazonaws.com/photos/125678046/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7934444444,13.3886944444,137,137,,,false,,,green spleenwort,Asplenium viride,Grüner Streifenfarn,Plantae,75611,Tracheophyta,Polypodiopsida,Polypodiales,,Aspleniaceae,,,Asplenium,Asplenium viride
76843944,2021/05/02 6:35 PM CEST,2021-05-02,2021-05-02 16:35:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:50 UTC,2021-05-03 05:52:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843944,https://inaturalist-open-data.s3.amazonaws.com/photos/125678072/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7932861111,13.3891777778,16,16,,,false,,,Kleeblättriges Schaumkraut,Cardamine trifolia,Kleeblättriges Schaumkraut,Plantae,346985,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Cardamineae,Cardamine,Cardamine trifolia
76843945,2021/05/02 6:43 PM CEST,2021-05-02,2021-05-02 16:43:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:50 UTC,2021-05-03 06:25:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843945,https://inaturalist-open-data.s3.amazonaws.com/photos/125678077/medium.jpeg,,"",,1,0,false,,"Salzburg Umgebung, Salzburg, Austria",47.7947083333,13.3938055556,1414,1414,,,false,,,Wald-Bingelkraut,Mercurialis perennis,Wald-Bingelkraut,Plantae,126757,Tracheophyta,Magnoliopsida,Malpighiales,,Euphorbiaceae,,,Mercurialis,Mercurialis perennis
76843949,2021/05/02 6:45 PM CEST,2021-05-02,2021-05-02 16:45:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:51 UTC,2021-05-03 06:25:53 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843949,https://inaturalist-open-data.s3.amazonaws.com/photos/125678087/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7948305556,13.3921333333,1414,1414,,,false,,,Rote Lichtnelke,Silene dioica,Rote Lichtnelke,Plantae,55759,Tracheophyta,Magnoliopsida,Caryophyllales,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,Silene dioica
76843951,2021/05/02 6:46 PM CEST,2021-05-02,2021-05-02 16:46:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:51 UTC,2021-05-03 05:55:55 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843951,https://inaturalist-open-data.s3.amazonaws.com/photos/125678094/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7962722222,13.3859777778,140,140,,,false,,,White sedge,Carex alba,Weisse Segge,Plantae,484172,Tracheophyta,Liliopsida,Poales,,Cyperaceae,Cyperoideae,Cariceae,Carex,Carex alba
76843952,2021/05/02 6:46 PM CEST,2021-05-02,2021-05-02 16:46:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:51 UTC,2021-05-04 09:17:54 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843952,https://inaturalist-open-data.s3.amazonaws.com/photos/125678115/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7963166667,13.3859861111,32,32,,,false,,,wild strawberry,Fragaria vesca,Wald-Erdbeere,Plantae,50298,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Rosoideae,Potentilleae,Fragaria,Fragaria vesca
76843956,2021/05/02 6:48 PM CEST,2021-05-02,2021-05-02 16:48:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:52 UTC,2021-05-03 05:49:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843956,https://inaturalist-open-data.s3.amazonaws.com/photos/125678137/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7954,13.39055,1414,1414,,,false,,,Huflattich,Tussilago farfara,Huflattich,Plantae,56222,Tracheophyta,Magnoliopsida,Asterales,,Asteraceae,Asteroideae,Senecioneae,Tussilago,Tussilago farfara
76843958,2021/05/02 6:48 PM CEST,2021-05-02,2021-05-02 16:48:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:52 UTC,2021-05-03 05:53:02 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843958,https://inaturalist-open-data.s3.amazonaws.com/photos/125678248/medium.jpeg,,"",,1,0,false,,"Salzburg-Umgebung, Österreich",47.7968527778,13.3857972222,24,24,,,false,,,Alpen-Gänsekresse,Arabis alpina,Alpen-Gänsekresse,Plantae,158472,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Arabideae,Arabis,Arabis alpina
76843960,2021/05/02 6:53 PM CEST,2021-05-02,2021-05-02 16:53:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:53 UTC,2021-05-03 06:25:24 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843960,https://inaturalist-open-data.s3.amazonaws.com/photos/125678258/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7960166667,13.3905138889,1414,1414,,,false,,,Schneerose,Helleborus niger,Schneerose,Plantae,55841,Tracheophyta,Magnoliopsida,Ranunculales,,Ranunculaceae,Ranunculoideae,Helleboreae,Helleborus,Helleborus niger
76843961,2021/05/02 6:53 PM CEST,2021-05-02,2021-05-02 16:53:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:53 UTC,2021-05-03 06:25:37 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843961,https://inaturalist-open-data.s3.amazonaws.com/photos/125678268/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7977555556,13.3872194444,65,65,,open,false,,,Gemeine Fichte,Picea abies,Gemeine Fichte,Plantae,63567,Tracheophyta,Pinopsida,Pinales,,Pinaceae,,,Picea,Picea abies
76843962,2021/05/02 7:01 PM CEST,2021-05-02,2021-05-02 17:01:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:54 UTC,2021-05-03 06:25:44 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843962,https://inaturalist-open-data.s3.amazonaws.com/photos/125678269/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.798725,13.3888277778,48,48,,,false,,,Rote Heckenkirsche,Lonicera xylosteum,Rote Heckenkirsche,Plantae,124548,Tracheophyta,Magnoliopsida,Dipsacales,,Caprifoliaceae,Caprifolioideae,,Lonicera,Lonicera xylosteum
76843964,2021/05/02 7:04 PM CEST,2021-05-02,2021-05-02 17:04:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:54 UTC,2021-05-03 06:25:15 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843964,https://inaturalist-open-data.s3.amazonaws.com/photos/125678287/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7993138889,13.3897277778,64,64,,,false,,,Waldmeister,Galium odoratum,Waldmeister,Plantae,56065,Tracheophyta,Magnoliopsida,Gentianales,,Rubiaceae,Rubioideae,Rubieae,Galium,Galium odoratum
76843965,2021/05/02 7:06 PM CEST,2021-05-02,2021-05-02 17:06:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:54 UTC,2021-05-03 06:25:11 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843965,https://inaturalist-open-data.s3.amazonaws.com/photos/125678331/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7995722222,13.3898333333,64,64,,,false,,,Gewöhnliche Goldnessel,Lamium galeobdolon,Gewöhnliche Goldnessel,Plantae,204339,Tracheophyta,Magnoliopsida,Lamiales,,Lamiaceae,Lamioideae,Lamieae,Lamium,Lamium galeobdolon
76843967,2021/05/02 7:09 PM CEST,2021-05-02,2021-05-02 17:09:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:55 UTC,2021-05-05 03:43:01 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843967,https://inaturalist-open-data.s3.amazonaws.com/photos/125678354/medium.jpeg,,"",,2,0,false,,"5310 St. Lorenz, Österreich",47.7974798884,13.3865942255,15,15,,,false,,,Kleines Immergrün,Vinca minor,Kleines Immergrün,Plantae,55844,Tracheophyta,Magnoliopsida,Gentianales,,Apocynaceae,Rauvolfioideae,Vinceae,Vinca,Vinca minor
76843970,2021/05/02 7:09 PM CEST,2021-05-02,2021-05-02 17:09:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:55 UTC,2021-05-03 06:24:56 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843970,https://inaturalist-open-data.s3.amazonaws.com/photos/125678395/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7999194444,13.3908222222,164,164,,,false,,,Hohler Lerchensporn,Corydalis cava,Hohler Lerchensporn,Plantae,126193,Tracheophyta,Magnoliopsida,Ranunculales,,Papaveraceae,Fumarioideae,,Corydalis,Corydalis cava
76843971,2021/05/02 7:11 PM CEST,2021-05-02,2021-05-02 17:11:00 UTC,Vienna,1479221,mondseeirrsee,2021-05-03 05:00:55 UTC,2021-05-03 06:24:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/76843971,https://inaturalist-open-data.s3.amazonaws.com/photos/125678426/medium.jpeg,,"",,1,0,false,,"5310 St. Lorenz, Österreich",47.7995868542,13.3905945265,15,15,,,false,,,Schöllkraut,Chelidonium majus,Schöllkraut,Plantae,55757,Tracheophyta,Magnoliopsida,Ranunculales,,Papaveraceae,Papaveroideae,,Chelidonium,Chelidonium majus
76874542,2021-05-03 10:15:25,2021-05-03,2021-05-03 08:15:25 UTC,Vienna,4329175,martina400,2021-05-03 08:16:20 UTC,2021-05-05 03:43:20 UTC,casual,,https://www.inaturalist.org/observations/76874542,https://static.inaturalist.org/photos/125729287/medium.jpeg,,"",,1,0,true,2,"Gemeinde Mondsee, Mondsee, Österreich",47.8551892,13.3467996,22,22,,,false,,,Apfel,Malus domestica,Apfel,Plantae,469472,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Maleae,Malus,Malus domestica
76874829,2021-05-03 10:17:23,2021-05-03,2021-05-03 08:17:23 UTC,Vienna,4329175,martina400,2021-05-03 08:18:18 UTC,2021-05-03 20:14:13 UTC,casual,,https://www.inaturalist.org/observations/76874829,https://static.inaturalist.org/photos/126018897/medium.jpeg,,"",,0,0,true,2,"Gemeinde Mondsee, Mondsee, Österreich",47.8549121356,13.3463488883,19,19,,,false,,,Vogel-Kirsche,Prunus avium,Vogel-Kirsche,Plantae,61964,Tracheophyta,Magnoliopsida,Rosales,,Rosaceae,Amygdaloideae,Amygdaleae,Prunus,Prunus avium
77873019,Fri Apr 30 2021 11:12:50 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:12:50 UTC,Pretoria,4374547,van_nature,2021-05-08 10:26:29 UTC,2021-05-14 05:07:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77873019,https://inaturalist-open-data.s3.amazonaws.com/photos/128611869/medium.jpg,,"","",1,0,false,3,"Warte am See, Innerschwand, Oberösterreich, AT",47.8368408634,13.392874599,4,4,,,false,,,Knoblauchsrauke,Alliaria petiolata,Knoblauchsrauke,Plantae,56061,Tracheophyta,Magnoliopsida,Brassicales,,Brassicaceae,,Thlaspideae,Alliaria,Alliaria petiolata
77873411,Fri Apr 30 2021 11:14:15 GMT+0200 (GMT+2),2021-04-30,2021-04-30 09:14:15 UTC,Pretoria,4374547,van_nature,2021-05-08 10:30:08 UTC,2021-05-08 10:44:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/77873411,https://inaturalist-open-data.s3.amazonaws.com/photos/127390611/medium.jpg,,"","",1,0,false,3,"Warte am See, Innerschwand, Oberösterreich, AT",47.8368011375,13.3928972635,4,4,,,false,,,Rote Lichtnelke,Silene dioica,Rote Lichtnelke,Plantae,55759,Tracheophyta,Magnoliopsida,Caryophyllales,,Caryophyllaceae,Caryophylloideae,Sileneae,Silene,Silene dioica
